4.5810,2.6589,3.6172,
4.5810,2.6589,3.6172,
4.5810,2.6589,3.6172,
4.5810,2.6589,7.5400,
-0.0800,2.6589,7.5400,
-0.1100,2.6589,7.5400,
-0.1100,2.6589,12.5400,
-3.4800,2.6589,12.5400,
-3.5300,2.6589,14.6200,
-3.5300,2.6589,14.6200,
-6.9600,2.6589,14.6200,
-6.9600,4.0600,14.6200,
-6.9600,8.0500,14.6200,
-6.9600,8.0500,14.6200,
-6.9600,8.0500,14.6200,
